model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,47,1418,0.55390625,7263872,7262720,0.9998414068970378,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9894877414352968,0.989966652736405,0.25281708256874463,0.28685680304844957,1.1346416948326625,0.9619243842495095,0.25281708256874463,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.31156968080596603,0.3429327849246774,0.3533945318498269,1.1006616049340279,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,48,1448,0.565625,7418368,7416320,0.9997239284974808,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9895128181799805,0.9899747861838256,0.2545994697824021,0.28743490650119713,1.1289689909678853,0.9638629536050454,0.2545994697824021,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.31321191508327534,0.34346543086078957,0.3533945318498269,1.0965912033374292,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,49,1478,0.57734375,7572864,7569920,0.9996112435136826,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9895375731650173,0.9899826424229351,0.2563589871902951,0.28799330673667073,1.1233985197596896,0.9657354516492419,0.2563589871902951,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3148330778567868,0.34397992288593743,0.3533945318498269,1.0925787252964858,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,50,1508,0.5890625,7727360,7723520,0.9995030644359781,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9895622082857464,0.9899902327683586,0.2581099849672494,0.2885328079678202,1.1178676718160712,0.9675445751703169,0.2581099849672494,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.31644639091624605,0.34447700197607867,0.3533945318498269,1.0885793355982736,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,51,1538,0.60078125,7881856,7877120,0.9993991262971564,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9895859866772183,0.9899975653524827,0.259800088744899,0.28905398822270345,1.112601576154692,0.9692922624848022,0.259800088744899,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3180035982024062,0.344957200707683,0.3533945318498269,1.0847587972514734,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,52,1569,0.612890625,8036352,8035840,0.9999362895005097,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9896094079508406,0.9900048823789975,0.2614648095513155,0.2895740626847805,1.1075068311552196,0.9710362417154876,0.2614648095513155,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.31953741843490063,0.3454363805973454,0.3533945318498269,1.0810514220503449,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,53,1599,0.624609375,8190848,8189440,0.9998281008266787,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9896324830676563,0.9900117093408196,0.2631049264677942,0.29005930467346236,1.1024472577063948,0.9726634163064839,0.2631049264677942,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.32104856943418836,0.34588346696583877,0.3533945318498269,1.0773555776168668,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,54,1629,0.636328125,8345344,8343040,0.9997239179115924,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9896553707859964,0.9900183036456666,0.26473172360728914,0.29052801003336076,1.0974431249665364,0.9742351381897489,0.26473172360728914,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3225474480191762,0.34631531701620144,0.3533945318498269,1.0736879772045576,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,55,1659,0.648046875,8499840,8496640,0.9996235223251261,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9896781739982314,0.99002466387921,0.26635251428131407,0.2909800782378568,1.0924622920230136,0.9757510702667553,0.26635251428131407,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.32404079243997974,0.3467318381264386,0.3533945318498269,1.070025275261175,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,56,1689,0.659765625,8654336,8650240,0.9995267112346921,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9897006473184332,0.9900308034775671,0.26794985712151675,0.29141646428982865,1.0875783529814298,0.977214414973512,0.26794985712151675,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.32551253278051584,0.34713391020550005,0.3533945318498269,1.0664225651783519,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,57,1719,0.671484375,8808832,8803840,0.9994332960374315,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9897229958241786,0.9900367203192458,0.2695383284876152,0.29183701739934825,1.082729194904678,0.9786246666622282,0.2695383284876152,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3269760992300183,0.34752139432039386,0.3533945318498269,1.0628342412144398,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,58,1750,0.68359375,8963328,8962560,0.9999143175391997,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9897450497960935,0.9900426018027215,0.27110586518536,0.2922550573433991,1.0780108248251252,0.9800264908877633,0.27110586518536,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.32842037714912115,0.34790656288541966,0.3533945318498269,1.0593330593718022,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,59,1780,0.6953125,9117824,9116160,0.9998175003158648,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9897666345646555,0.9900480798491019,0.27264005217733617,0.292644422069453,1.0733728215365261,0.9813321577584027,0.27264005217733617,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.329833927721477,0.3482653110264528,0.3533945318498269,1.0558807986561645,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,60,1810,0.70703125,9272320,9269760,0.999723909442297,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9897878798944694,0.9900533496356669,0.2741501127808136,0.29301898425089673,1.068826787188554,0.9825881868709057,0.2741501127808136,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.33122524901510114,0.34861042057876407,0.3533945318498269,1.0524874586564816,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,61,1840,0.71875,9426816,9423360,0.9996333862886472,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9898089997026629,0.9900584224770416,0.2756512516468773,0.2933795481006802,1.06431422439726,0.9837972750134902,0.2756512516468773,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.33260835010669415,0.3489426325183111,0.3533945318498269,1.049109658270387,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,62,1870,0.73046875,9581312,9576960,0.9995457824565154,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9898300618769855,0.990063299787554,0.2771482940532272,0.2937262141454222,1.0598160639913994,0.9849597592846837,0.2771482940532272,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.33398767685200254,0.3492620394670887,0.3533945318498269,1.0457333119564607,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,63,1901,0.742578125,9735808,9735680,0.9999868526577352,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.989850939835071,0.9900681290109106,0.2786322428674856,0.29406946228512687,1.0554035644215916,0.9861107822059508,0.2786322428674856,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3353549395824992,0.34957829726804596,0.3533945318498269,1.0424128468280627,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,64,1931,0.754296875,9890304,9889280,0.9998964642542838,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9898714709291856,0.9900726106631322,0.2800915375284968,0.2943880060082749,1.051042129319325,0.9871789631641483,0.2800915375284968,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3366994867687918,0.3498717932138018,0.3533945318498269,1.0391218488968332,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,65,1961,0.766015625,10044800,10042880,0.99980885632367,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9898919691401715,0.9900769088062806,0.2815484949456221,0.29469350640264086,1.046688267538271,0.9882034055884362,0.2815484949456221,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3380418804937072,0.35015327145574326,0.3533945318498269,1.0358280782971254,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,66,1991,0.777734375,10199296,10196480,0.9997239025124871,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9899122767704437,0.9900810213188638,0.28299190640087163,0.29498581267829654,1.0423825063761187,0.9891836038310237,0.28299190640087163,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3393717934048347,0.3504225930608783,0.3533945318498269,1.0325625165991954,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,67,2021,0.789453125,10353792,10350080,0.9996414840089506,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.989932285270319,0.9900849535046118,0.2844140564762565,0.29526530181006216,1.038152985363125,0.9901208220113877,0.2844140564762565,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3406821167640797,0.350680105361687,0.3533945318498269,1.0293469721644672,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,68,2051,0.801171875,10508288,10503680,0.9995614889885013,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9899519193268252,0.9900887113744195,0.2858095921293287,0.29553240103606754,1.0340184835445945,0.9910164927982692,0.2858095921293287,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3419679184502238,0.350926202001647,0.3533945318498269,1.0261962689132407,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,69,2082,0.81328125,10662784,10662400,0.9999639868912285,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9899714561482734,0.9900924066602079,0.28719821657736216,0.2957950519591934,1.0299334567055556,0.9918972469753202,0.28719821657736216,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3432473523742311,0.3511682001183408,0.3533945318498269,1.0230762092972356,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,70,2112,0.825,10817280,10816000,0.9998816708081883,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9899909286177923,0.990095807412166,0.2885822670642427,0.2960367682139657,1.0258314595195257,0.9927078003840732,0.2885822670642427,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3445225719974789,0.3513909097046351,0.3533945318498269,1.019935813399206,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,71,2142,0.83671875,10971776,10969600,0.9998016729470234,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9900101146858674,0.990099039859078,0.28994596091082747,0.2962665218011073,1.0217990996336856,0.9934782390680844,0.28994596091082747,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3457790356667967,0.35160259727355814,0.3533945318498269,1.0168418585456789,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,72,2172,0.8484375,11126272,11123200,0.9997238967373798,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9900290695112953,0.9901021075367644,0.2912932186552474,0.2964845640371651,1.0178217172575577,0.9942094057736719,0.2912932186552474,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.34702035563997846,0.35180349438009684,0.3533945318498269,1.0137834529369243,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,73,2202,0.86015625,11280768,11276800,0.9996482508992296,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9900477492499045,0.9901050058486588,0.2926209239723214,0.29669056821062817,1.0139075640356179,0.9949002049306221,0.2926209239723214,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.348243660635188,0.35199330000276824,0.3533945318498269,1.0107672867920725,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,74,2232,0.871875,11435264,11430400,0.9995746490854955,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9900661751166165,0.9901077422199837,0.2939305847613307,0.296885062086245,1.0100516158511144,0.9955524063062032,0.2939305847613307,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.34945033998234604,0.35217250040704473,0.3533945318498269,1.0077898348155454,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,75,2263,0.883984375,11589760,11589120,0.9999447788392511,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9900845345099071,0.9901103954995317,0.295235520799259,0.2970736500230105,1.0062259758540413,0.9961848031433089,0.295235520799259,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.35065266609575246,0.3523462592691316,0.3533945318498269,1.0048298311609491,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,76,2293,0.895703125,11744256,11742720,0.9998692126602144,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9901026697321911,0.990112799150167,0.2965245233681162,0.2972444950115676,1.0024280340636702,0.9967577020903564,0.2965245233681162,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.35184031162299634,0.3525036703491512,0.3533945318498269,1.0018853971652506,1,1
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,77,2323,0.907421875,11898752,11896320,0.9997956088167902,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9901207674747798,0.9901150408602329,0.2978108619815767,0.2974038297022783,0.998633252405268,0.9972920032560346,0.2978108619815767,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3530255026673803,0.35265047621077583,0.3533945318498269,0.9989376788538764,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,78,2353,0.919140625,12053248,12049920,0.9997238918505618,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9901386728687448,0.9901171185082372,0.2990835289748878,0.2975515033052147,0.9948775993284412,0.9977872009925529,0.2990835289748878,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3541980971204829,0.35278653792101344,0.3533945318498269,0.9960147747519115,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,79,2383,0.930859375,12207744,12203520,0.9996539901229908,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9901564835027258,0.9901190363371644,0.3003494606847431,0.29768781740023287,0.9911381785789055,0.9982443065954928,0.3003494606847431,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3553644858999396,0.35291213334584814,0.3533945318498269,0.9930990499855916,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,80,2414,0.94296875,12362240,12362240,1.0,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9901742679716367,0.9901208456164083,0.3016135326521516,0.29781641607726234,0.9874106558101011,0.998675539886467,0.3016135326521516,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.356529161172494,0.35303062003258834,0.3533945318498269,0.990187223035557,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,81,2444,0.9546875,12516736,12515840,0.9999284158425966,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9901917190126939,0.9901224250673334,0.3028539054691909,0.29792867917874577,0.9837372865216488,0.9990519946667642,0.3028539054691909,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3576720008097941,0.3531340556451873,0.3533945318498269,0.9873125512918747,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,82,2474,0.96640625,12671232,12669440,0.9998585772875124,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9902091509603216,0.9901238210091852,0.3040929211768772,0.29802789895144705,0.9800553653075588,0.9993847109131518,0.3040929211768772,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3588135900501656,0.3532254735539718,0.3533945318498269,0.9844261291903339,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,83,2504,0.978125,12825728,12823040,0.9997904212532809,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9902264269782742,0.9901250231880848,0.30532085382484686,0.29811334657738026,0.9763936620863725,0.9996712446613074,0.30532085382484686,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3599449677156197,0.3533042022494803,0.3533945318498269,0.981550608949238,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,84,2534,0.98984375,12980224,12976640,0.9997238876617229,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9902436740025006,0.990125978566728,0.3065467256771322,0.29818125230834247,0.9727106092870142,0.9998989547164593,0.3065467256771322,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.361074446630182,0.35336676840691084,0.3533945318498269,0.978653492942508,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,85,2560,1.0,13134720,13109760,0.9980996930273351,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9902607021594507,0.9901264025115812,0.3077570410351668,0.29821138516231127,0.9689831438437674,1.0,0.3077570410351668,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3621895922910621,0.3533945318498269,0.3533945318498269,0.9757169708118852,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,86,2560,1.0,13289216,13109760,0.9864961183564177,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9902776921295416,0.9901264025115812,0.3089646421744953,0.29821138516231127,0.9651958329713635,1.0,0.3089646421744953,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3633022371580849,0.3533945318498269,0.3533945318498269,0.9727287522758996,0,0
Qwen3-4B-Base,Qwen3-4B,lm_head,2560,151936,87,2560,1.0,13443712,13109760,0.9751592417332355,0.9859308098198453,0.9901264025115812,0.9901264236933547,0.9902944780828018,0.9901264025115812,0.31015774234906984,0.29821138516231127,0.9614829631648742,1.0,0.31015774234906984,0.29821138516231127,0.014069190180154734,0.07863214865672695,0.921367851343273,0.3644015213023699,0.3533945318498269,0.3533945318498269,0.9697943372651023,0,0
